,user_id,artist,popularity,acousticness,danceability,energy,instrumentalness,loudness,speechiness,tempo
67,yojam4kpfre3ozvia2n73cduw,"Tyler, The Creator",73,0.559,0.79,0.578,0.000522,-9.54,0.151,79.938
68,yojam4kpfre3ozvia2n73cduw,Rex Orange County,79,0.379,0.707,0.219,0.000691,-11.196,0.0307,79.786
69,yojam4kpfre3ozvia2n73cduw,Rex Orange County,62,0.696,0.383,0.677,0.000273,-7.812,0.0369,150.034
70,yojam4kpfre3ozvia2n73cduw,Rex Orange County,58,0.487,0.301,0.909,2.9e-05,-4.091,0.102,187.783
71,yojam4kpfre3ozvia2n73cduw,Abhi The Nomad,21,0.734,0.636,0.384,2.98e-06,-11.564,0.393,76.086
72,yojam4kpfre3ozvia2n73cduw,Abhi The Nomad,29,0.687,0.899,0.187,0.00011,-11.369,0.088,144.082
73,yojam4kpfre3ozvia2n73cduw,Abhi The Nomad,22,0.778,0.675,0.384,0.0,-8.735,0.294,87.978
74,yojam4kpfre3ozvia2n73cduw,Abhi The Nomad,21,0.819,0.864,0.271,0.0,-8.655,0.0637,108.837
75,yojam4kpfre3ozvia2n73cduw,Abhi The Nomad,19,0.697,0.777,0.37,0.0,-8.604,0.273,88.433
76,yojam4kpfre3ozvia2n73cduw,The Walters,69,0.578,0.65,0.669,0.0,-4.898,0.0377,75.995
77,yojam4kpfre3ozvia2n73cduw,Clairo,78,0.93,0.593,0.611,0.00124,-4.406,0.0415,112.127
78,yojam4kpfre3ozvia2n73cduw,Conan Gray,63,0.606,0.872,0.478,2.02e-05,-6.035,0.0276,77.086
79,yojam4kpfre3ozvia2n73cduw,boy pablo,66,0.431,0.0249,0.663,0.0397,-10.066,0.0351,203.908
80,yojam4kpfre3ozvia2n73cduw,boy pablo,58,0.415,0.022,0.504,3.84e-06,-10.003,0.0318,165.86
81,yojam4kpfre3ozvia2n73cduw,Rejjie Snow,57,0.834,0.0553,0.591,0.0,-7.543,0.305,104.944
82,yojam4kpfre3ozvia2n73cduw,Tierra Whack,62,0.826,0.849,0.365,3.8e-06,-7.024,0.0412,85.244
83,yojam4kpfre3ozvia2n73cduw,Free Nationals,66,0.469,0.518,0.771,0.000197,-7.071,0.338,88.968
84,yojam4kpfre3ozvia2n73cduw,KAYTRANADA,65,0.742,0.148,0.645,2.86e-05,-10.248,0.386,112.402
85,yojam4kpfre3ozvia2n73cduw,GoldLink,64,0.926,0.0471,0.68,0.000125,-7.689,0.196,114.981
86,yojam4kpfre3ozvia2n73cduw,Official HIGE DANdism,35,0.54,0.0171,0.706,0.0,-5.235,0.0543,172.021
87,yojam4kpfre3ozvia2n73cduw,Official HIGE DANdism,41,0.541,0.0442,0.8,0.0,-3.687,0.0382,129.939
