,user_id,artist,popularity,acousticness,danceability,energy,instrumentalness,loudness,speechiness,tempo
100,yojam4kpfre3ozvia2n73cduw,khai dreams,37,0.582,0.885,0.291,0.0,-13.943,0.516,106.972
101,yojam4kpfre3ozvia2n73cduw,Matt Jordan,0,0.846,0.402,0.526,0.0,-7.469,0.0688,104.097
102,yojam4kpfre3ozvia2n73cduw,khai dreams,0,0.68,0.44,0.574,0.000105,-11.303,0.0648,81.97
103,yojam4kpfre3ozvia2n73cduw,khai dreams,0,0.659,0.425,0.7,3.52e-06,-7.708,0.11,92.009
104,yojam4kpfre3ozvia2n73cduw,khai dreams,0,0.711,0.11,0.705,2.09e-05,-8.445,0.0372,112.036
105,yojam4kpfre3ozvia2n73cduw,khai dreams,0,0.645,0.234,0.39,0.0,-9.892,0.0336,144.999
106,yojam4kpfre3ozvia2n73cduw,khai dreams,0,0.837,0.421,0.546,0.0409,-10.655,0.0685,135.908
107,yojam4kpfre3ozvia2n73cduw,khai dreams,0,0.685,0.0441,0.58,0.0249,-10.502,0.0315,79.999
108,yojam4kpfre3ozvia2n73cduw,khai dreams,0,0.666,0.876,0.247,0.0,-11.67,0.13,116.06
109,yojam4kpfre3ozvia2n73cduw,aimless,30,0.501,0.963,0.508,0.0125,-11.091,0.216,145.813
110,yojam4kpfre3ozvia2n73cduw,RudeManners,36,0.714,0.843,0.138,0.0775,-19.902,0.0322,99.984
111,yojam4kpfre3ozvia2n73cduw,mxmtoon,49,0.663,0.585,0.376,0.0,-11.194,0.134,145.091
112,yojam4kpfre3ozvia2n73cduw,Forrest.,51,0.508,0.832,0.587,0.00209,-8.774,0.419,139.8
113,yojam4kpfre3ozvia2n73cduw,Various Artists,11,0.874,0.577,0.43,0.0,-12.876,0.398,137.933
114,yojam4kpfre3ozvia2n73cduw,Jose Leyva,33,0.76,0.59,0.0744,0.917,-25.014,0.0682,106.995
115,yojam4kpfre3ozvia2n73cduw,Ryce,26,0.794,0.907,0.501,0.0362,-12.213,0.522,89.959
116,yojam4kpfre3ozvia2n73cduw,khai dreams,55,0.805,0.257,0.603,0.000331,-9.556,0.0429,148.994
117,yojam4kpfre3ozvia2n73cduw,khai dreams,75,0.766,0.595,0.354,0.0,-9.486,0.0543,153.902
118,yojam4kpfre3ozvia2n73cduw,khai dreams,68,0.771,0.336,0.607,0.0,-12.02,0.113,90.039
119,yojam4kpfre3ozvia2n73cduw,khai dreams,67,0.851,0.383,0.424,0.0,-9.307,0.0463,94.927
120,yojam4kpfre3ozvia2n73cduw,khai dreams,64,0.521,0.739,0.268,0.177,-15.199,0.0407,119.879
121,yojam4kpfre3ozvia2n73cduw,khai dreams,62,0.511,0.918,0.235,0.0,-13.345,0.127,117.769
122,yojam4kpfre3ozvia2n73cduw,khai dreams,63,0.85,0.503,0.677,4.12e-06,-5.575,0.251,125.067
123,yojam4kpfre3ozvia2n73cduw,khai dreams,53,0.809,0.558,0.415,0.00222,-14.602,0.201,96.014
124,yojam4kpfre3ozvia2n73cduw,khai dreams,63,0.35,0.712,0.429,0.0,-13.14,0.131,169.901
125,yojam4kpfre3ozvia2n73cduw,khai dreams,54,0.703,0.111,0.703,2.01e-05,-8.449,0.0377,112.005
126,yojam4kpfre3ozvia2n73cduw,khai dreams,55,0.805,0.257,0.603,0.000331,-9.556,0.0429,148.994
127,yojam4kpfre3ozvia2n73cduw,khai dreams,63,0.76,0.508,0.559,0.0,-7.274,0.5,74.954
128,yojam4kpfre3ozvia2n73cduw,khai dreams,54,0.586,0.821,0.384,0.000524,-16.529,0.246,140.006
129,yojam4kpfre3ozvia2n73cduw,khai dreams,50,0.793,0.584,0.354,4.06e-06,-16.942,0.131,79.992
130,yojam4kpfre3ozvia2n73cduw,khai dreams,50,0.645,0.232,0.392,0.0,-9.891,0.0336,144.999
131,yojam4kpfre3ozvia2n73cduw,khai dreams,49,0.804,0.77,0.517,3.16e-05,-8.336,0.0616,82.992
132,yojam4kpfre3ozvia2n73cduw,khai dreams,52,0.773,0.549,0.281,0.0249,-12.527,0.0409,140.06
133,yojam4kpfre3ozvia2n73cduw,khai dreams,48,0.528,0.921,0.161,0.0,-16.466,0.162,125.271
